  0.72177401572465893       -1.7227910326074791       0.99931491719061838     
  0.72254801571369165       -3.3909801520781295       0.99733527933769073     
  0.72332201570272436       -5.0486790554715562       0.99406838692494004     
  0.72409601569175708       -6.6937941634941689       0.98952317140515467     
  0.72487001568078979       -8.3242612153295390       0.98371017347517764     
  0.72564401566982251       -9.9380477183436184       0.97664151943141264     
  0.72641801565885522       -11.533155335163869       0.96833089565333241     
  0.72719201564788793       -13.107622205674668       0.95879352126441997     
  0.72796601563692065       -14.659525201583453       0.94804611902183367     
  0.72874001562595336       -16.186982111325861       0.93610688448785584     
  0.72951401561498608       -17.688153753193284       0.92299545353787071     
  0.73028801560401879       -19.161246014682792       0.90873286826120792     
  0.73106201559305151       -20.604511816186925       0.89334154131269217     
  0.73183601558208422       -22.016252997259460       0.87684521877415056     
  0.73261001557111693       -23.394822123812581       0.85926894158644684     
  0.73338401556014965       -24.738624214720765       0.84063900561384108     
  0.73415801554918236       -26.046118386427231       0.82098292040360354     
  0.73493201553821508       -27.315819414269356       0.80032936670485433     
  0.73570601552724779       -28.546299209360399       0.77870815281154604     
  0.73648001551628051       -29.736188209985610       0.75615016979535910     
  0.73725401550531322       -30.884176686591506       0.73268734569504113     
  0.73802801549434593       -31.989015959567332       0.70835259872938527     
  0.73880201548337865       -33.049519529137605       0.68317978960161974     
  0.73957601547241136       -34.064564116803773       0.65720367296345783     
  0.74035001546144408       -35.033090617891588       0.63045984810744948     
  0.74112401545047679       -35.954104964878141       0.60298470895657252     
  0.74189801543950951       -36.826678901289164       0.57481539342020804     
  0.74267201542854222       -37.649950666072385       0.54598973218576285     
  0.74344601541757493       -38.423125588466824       0.51654619701522975     
  0.74422001540660765       -39.145476593500341       0.48652384861591808     
  0.74499401539564036       -39.816344618358968       0.45596228415444090     
  0.74576801538467308       -40.435138939980675       0.42490158448281506     
  0.74654201537370579       -41.001337414333889       0.39338226114521424     
  0.74731601536273851       -41.514486627946702       0.36144520323351981     
  0.74809001535177122       -41.974201962356290       0.32913162415933411     
  0.74886401534080393       -42.380167572249682       0.29648300840956432     
  0.74963801532983665       -42.732136278166209       0.26354105835204944     
  0.75041201531886936       -43.029929374729036       0.23034764115699097     
  0.75118601530790208       -43.273436355467787       0.19694473589916356     
  0.75196001529693479       -43.462614555386381       0.16337438090502251     
  0.75273401528596751       -43.597488712519763       0.12967862140789826     
  0.75350801527500022       -43.678150449810147        9.5899457573470820E-002
